date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:10:36	107520/107520	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:37%20GMT	https://webminhthuan.com/	D:/webtk/web/webminhthuan.com/index.html	(from )
13:10:36	48/48	---MCZ	200	added ('OK')	text/plain	etag:W/%2216-5c283da07c580%22	https://webminhthuan.com/robots.txt		(from )
13:10:37	67646/67646	---M--	200	added ('OK')	image/x-icon	etag:%225c4292ad-1083e%22	https://webminhthuan.com/images/logo.ico	D:/webtk/web/webminhthuan.com/images/logo.ico	(from https://webminhthuan.com/)
13:10:37	65287/65287	---M--	200	added ('OK')	image/png	etag:%225df4be34-ff07%22	https://webminhthuan.com/images/facebookshare.png	D:/webtk/web/webminhthuan.com/images/facebookshare.png	(from https://webminhthuan.com/)
13:10:37	100785/100785	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2010%20Aug%202021%2006:10:38%20GMT	https://connect.facebook.net/en_US/fbevents.js	D:/webtk/web/connect.facebook.net/en_US/fbevents.js	(from https://webminhthuan.com/)
13:10:37	28335/28335	---M--	200	added ('OK')	image/png	etag:%225dfb724b-6eaf%22	https://webminhthuan.com/images/background_banner.png	D:/webtk/web/webminhthuan.com/images/background_banner.png	(from https://webminhthuan.com/)
13:10:38	145953/145953	---M--	200	added ('OK')	image/png	etag:%225dfb8143-23a21%22	https://webminhthuan.com/images/customer.png	D:/webtk/web/webminhthuan.com/images/customer.png	(from https://webminhthuan.com/)
13:10:38	6514/6514	---M--	200	added ('OK')	image/png	etag:%225b768a58-1972%22	https://webminhthuan.com/images/box1.png	D:/webtk/web/webminhthuan.com/images/box1.png	(from https://webminhthuan.com/)
13:10:38	8788/8788	---M--	200	added ('OK')	image/png	etag:%225b762cf0-2254%22	https://webminhthuan.com/images/box2.png	D:/webtk/web/webminhthuan.com/images/box2.png	(from https://webminhthuan.com/)
13:10:38	5263/5263	---M--	200	added ('OK')	image/png	etag:%225b762cf0-148f%22	https://webminhthuan.com/images/box3.png	D:/webtk/web/webminhthuan.com/images/box3.png	(from https://webminhthuan.com/)
13:10:39	6460/6460	---M--	200	added ('OK')	image/png	etag:%225b762cf0-193c%22	https://webminhthuan.com/images/box4.png	D:/webtk/web/webminhthuan.com/images/box4.png	(from https://webminhthuan.com/)
13:10:39	1802/1802	---M--	200	added ('OK')	image/png	etag:%225b7689ab-70a%22	https://webminhthuan.com/images/phone.png	D:/webtk/web/webminhthuan.com/images/phone.png	(from https://webminhthuan.com/)
13:10:39	6359/6359	---M--	200	added ('OK')	image/png	etag:%225b762cf0-18d7%22	https://webminhthuan.com/images/logo.png	D:/webtk/web/webminhthuan.com/images/logo.png	(from https://webminhthuan.com/)
13:10:39	123594/123594	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:40%20GMT	https://webminhthuan.com/thiet-ke-web.html	D:/webtk/web/webminhthuan.com/thiet-ke-web.html	(from https://webminhthuan.com/)
13:10:40	119381/119381	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:40%20GMT	https://webminhthuan.com/mau-website-29.html	D:/webtk/web/webminhthuan.com/mau-website-29.html	(from https://webminhthuan.com/)
13:10:40	134298/134298	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:41%20GMT	https://webminhthuan.com/mau-website-28.html	D:/webtk/web/webminhthuan.com/mau-website-28.html	(from https://webminhthuan.com/)
13:10:41	131554/131554	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:41%20GMT	https://webminhthuan.com/mau-website-27.html	D:/webtk/web/webminhthuan.com/mau-website-27.html	(from https://webminhthuan.com/)
13:10:41	130835/130835	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:41%20GMT	https://webminhthuan.com/mau-website-25.html	D:/webtk/web/webminhthuan.com/mau-website-25.html	(from https://webminhthuan.com/)
13:10:42	133523/133523	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:42%20GMT	https://webminhthuan.com/mau-website-24.html	D:/webtk/web/webminhthuan.com/mau-website-24.html	(from https://webminhthuan.com/)
13:10:42	131653/131653	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:42%20GMT	https://webminhthuan.com/mau-website-23.html	D:/webtk/web/webminhthuan.com/mau-website-23.html	(from https://webminhthuan.com/)
13:10:42	131947/131947	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:43%20GMT	https://webminhthuan.com/mau-website-30.html	D:/webtk/web/webminhthuan.com/mau-website-30.html	(from https://webminhthuan.com/)
13:10:43	130506/130506	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:43%20GMT	https://webminhthuan.com/mau-website-22.html	D:/webtk/web/webminhthuan.com/mau-website-22.html	(from https://webminhthuan.com/)
13:10:43	111964/111964	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:43%20GMT	https://webminhthuan.com/mau-website-32.html	D:/webtk/web/webminhthuan.com/mau-website-32.html	(from https://webminhthuan.com/)
13:10:43	116928/116928	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:44%20GMT	https://webminhthuan.com/mau-website-31.html	D:/webtk/web/webminhthuan.com/mau-website-31.html	(from https://webminhthuan.com/)
13:10:43	130871/130871	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:44%20GMT	https://webminhthuan.com/mau-website-21.html	D:/webtk/web/webminhthuan.com/mau-website-21.html	(from https://webminhthuan.com/)
13:10:44	129285/129285	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:44%20GMT	https://webminhthuan.com/mau-website-33.html	D:/webtk/web/webminhthuan.com/mau-website-33.html	(from https://webminhthuan.com/)
13:10:44	133057/133057	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:45%20GMT	https://webminhthuan.com/mau-website-20.html	D:/webtk/web/webminhthuan.com/mau-website-20.html	(from https://webminhthuan.com/)
13:10:45	130481/130481	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:45%20GMT	https://webminhthuan.com/mau-website-34.html	D:/webtk/web/webminhthuan.com/mau-website-34.html	(from https://webminhthuan.com/)
13:10:45	130919/130919	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:45%20GMT	https://webminhthuan.com/mau-website-35.html	D:/webtk/web/webminhthuan.com/mau-website-35.html	(from https://webminhthuan.com/)
13:10:45	131946/131946	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:46%20GMT	https://webminhthuan.com/mau-website-19.html	D:/webtk/web/webminhthuan.com/mau-website-19.html	(from https://webminhthuan.com/)
13:10:45	130879/130879	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:46%20GMT	https://webminhthuan.com/mau-website-39.html	D:/webtk/web/webminhthuan.com/mau-website-39.html	(from https://webminhthuan.com/)
13:10:46	113003/113003	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:46%20GMT	https://webminhthuan.com/mau-website-18.html	D:/webtk/web/webminhthuan.com/mau-website-18.html	(from https://webminhthuan.com/)
13:10:46	113469/113469	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:47%20GMT	https://webminhthuan.com/mau-website-36.html	D:/webtk/web/webminhthuan.com/mau-website-36.html	(from https://webminhthuan.com/)
13:10:46	119686/119686	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:47%20GMT	https://webminhthuan.com/mau-website-17.html	D:/webtk/web/webminhthuan.com/mau-website-17.html	(from https://webminhthuan.com/)
13:10:47	105101/105101	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:47%20GMT	https://webminhthuan.com/mau-website-37.html	D:/webtk/web/webminhthuan.com/mau-website-37.html	(from https://webminhthuan.com/)
13:10:47	131301/131301	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:47%20GMT	https://webminhthuan.com/mau-website-16.html	D:/webtk/web/webminhthuan.com/mau-website-16.html	(from https://webminhthuan.com/)
13:10:47	131261/131261	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:48%20GMT	https://webminhthuan.com/mau-website-15.html	D:/webtk/web/webminhthuan.com/mau-website-15.html	(from https://webminhthuan.com/)
13:10:48	114510/114510	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:48%20GMT	https://webminhthuan.com/mau-website-40.html	D:/webtk/web/webminhthuan.com/mau-website-40.html	(from https://webminhthuan.com/)
13:10:48	115501/115501	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:48%20GMT	https://webminhthuan.com/mau-website-14.html	D:/webtk/web/webminhthuan.com/mau-website-14.html	(from https://webminhthuan.com/)
13:10:48	130753/130753	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:49%20GMT	https://webminhthuan.com/mau-website-13.html	D:/webtk/web/webminhthuan.com/mau-website-13.html	(from https://webminhthuan.com/)
13:10:49	121351/121351	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:49%20GMT	https://webminhthuan.com/mau-website-11.html	D:/webtk/web/webminhthuan.com/mau-website-11.html	(from https://webminhthuan.com/)
13:10:49	116017/116017	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:49%20GMT	https://webminhthuan.com/mau-website-8.html	D:/webtk/web/webminhthuan.com/mau-website-8.html	(from https://webminhthuan.com/)
13:10:49	131459/131459	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:50%20GMT	https://webminhthuan.com/mau-website-41.html	D:/webtk/web/webminhthuan.com/mau-website-41.html	(from https://webminhthuan.com/)
13:10:50	119247/119247	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:50%20GMT	https://webminhthuan.com/mau-website-42.html	D:/webtk/web/webminhthuan.com/mau-website-42.html	(from https://webminhthuan.com/)
13:10:50	107588/107588	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:50%20GMT	https://webminhthuan.com/mau-website-38.html	D:/webtk/web/webminhthuan.com/mau-website-38.html	(from https://webminhthuan.com/)
13:10:50	130944/130944	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:51%20GMT	https://webminhthuan.com/mau-website-6.html	D:/webtk/web/webminhthuan.com/mau-website-6.html	(from https://webminhthuan.com/)
13:10:50	147608/147608	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:51%20GMT	https://webminhthuan.com/giao-dien-website-co-san.html	D:/webtk/web/webminhthuan.com/giao-dien-website-co-san.html	(from https://webminhthuan.com/)
13:10:50	102371/102371	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:51%20GMT	https://webminhthuan.com/website-gioi-thieu-cong-ty-dich-vu.html	D:/webtk/web/webminhthuan.com/website-gioi-thieu-cong-ty-dich-vu.html	(from https://webminhthuan.com/)
13:10:51	103342/103342	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:51%20GMT	https://webminhthuan.com/website-gioi-thieu-san-pham-dich-vu.html	D:/webtk/web/webminhthuan.com/website-gioi-thieu-san-pham-dich-vu.html	(from https://webminhthuan.com/)
13:10:51	104888/104888	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:51%20GMT	https://webminhthuan.com/website-ban-hang.html	D:/webtk/web/webminhthuan.com/website-ban-hang.html	(from https://webminhthuan.com/)
13:10:51	105243/105243	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:52%20GMT	https://webminhthuan.com/ten-mien.html	D:/webtk/web/webminhthuan.com/ten-mien.html	(from https://webminhthuan.com/)
13:10:51	101332/101332	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:52%20GMT	https://webminhthuan.com/hosting.html	D:/webtk/web/webminhthuan.com/hosting.html	(from https://webminhthuan.com/)
13:10:51	102136/102136	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:52%20GMT	https://webminhthuan.com/quan-tri-web.html	D:/webtk/web/webminhthuan.com/quan-tri-web.html	(from https://webminhthuan.com/)
13:10:52	107526/107526	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:52%20GMT	https://webminhthuan.com/quang-cao-google.html	D:/webtk/web/webminhthuan.com/quang-cao-google.html	(from https://webminhthuan.com/)
13:10:52	102716/102716	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:52%20GMT	https://webminhthuan.com/quang-cao-coccoc.html	D:/webtk/web/webminhthuan.com/quang-cao-coccoc.html	(from https://webminhthuan.com/)
13:10:52	103507/103507	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:53%20GMT	https://webminhthuan.com/quang-cao-zalo.html	D:/webtk/web/webminhthuan.com/quang-cao-zalo.html	(from https://webminhthuan.com/)
13:10:52	105498/105498	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:53%20GMT	https://webminhthuan.com/quang-cao-facebook.html	D:/webtk/web/webminhthuan.com/quang-cao-facebook.html	(from https://webminhthuan.com/)
13:10:52	102043/102043	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:53%20GMT	https://webminhthuan.com/viet-noi-dung-cho-website.html	D:/webtk/web/webminhthuan.com/viet-noi-dung-cho-website.html	(from https://webminhthuan.com/)
13:10:53	103214/103214	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:53%20GMT	https://webminhthuan.com/chung-chi-bao-mat-ssl.html	D:/webtk/web/webminhthuan.com/chung-chi-bao-mat-ssl.html	(from https://webminhthuan.com/)
13:10:53	102557/102557	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:53%20GMT	https://webminhthuan.com/dang-ky-website-voi-bo-cong-thuong.html	D:/webtk/web/webminhthuan.com/dang-ky-website-voi-bo-cong-thuong.html	(from https://webminhthuan.com/)
13:10:53	101179/101179	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:54%20GMT	https://webminhthuan.com/dang-ky-google-doanh-nghiep.html	D:/webtk/web/webminhthuan.com/dang-ky-google-doanh-nghiep.html	(from https://webminhthuan.com/)
13:10:53	103909/103909	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:54%20GMT	https://webminhthuan.com/san-xuat-video-quang-cao.html	D:/webtk/web/webminhthuan.com/san-xuat-video-quang-cao.html	(from https://webminhthuan.com/)
13:10:54	101923/101923	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:10:54%20GMT	https://webminhthuan.com/lien-he.html	D:/webtk/web/webminhthuan.com/lien-he.html	(from https://webminhthuan.com/)
13:10:54	59914/59914	---M--	200	added ('OK')	image/png	etag:%225c0f4ffd-ea0a%22	https://webminhthuan.com/images/s1.png	D:/webtk/web/webminhthuan.com/images/s1.png	(from https://webminhthuan.com/)
13:10:54	67517/67517	---M--	200	added ('OK')	image/png	etag:%225c0f4ffe-107bd%22	https://webminhthuan.com/images/s2.png	D:/webtk/web/webminhthuan.com/images/s2.png	(from https://webminhthuan.com/)
13:10:54	2791/2791	---M--	200	added ('OK')	image/png	etag:%225e01661d-ae7%22	https://webminhthuan.com/images/wait.png	D:/webtk/web/webminhthuan.com/images/wait.png	(from https://webminhthuan.com/)
13:10:54	2235/2235	---M--	200	added ('OK')	image/png	etag:%225d58fdd0-8bb%22	https://webminhthuan.com/images/box5.png	D:/webtk/web/webminhthuan.com/images/box5.png	(from https://webminhthuan.com/)
13:10:55	3339/3339	---M--	200	added ('OK')	image/png	etag:%225d58fdcf-d0b%22	https://webminhthuan.com/images/box6.png	D:/webtk/web/webminhthuan.com/images/box6.png	(from https://webminhthuan.com/)
13:10:55	3847/3847	---M--	200	added ('OK')	image/png	etag:%225d58fdcb-f07%22	https://webminhthuan.com/images/box7.png	D:/webtk/web/webminhthuan.com/images/box7.png	(from https://webminhthuan.com/)
13:10:55	6322/6322	---M--	200	added ('OK')	image/png	etag:%225d58fdca-18b2%22	https://webminhthuan.com/images/box8.png	D:/webtk/web/webminhthuan.com/images/box8.png	(from https://webminhthuan.com/)
13:10:55	231152/231152	---M--	200	added ('OK')	image/png	etag:%225d58fce0-386f0%22	https://webminhthuan.com/images/bg_gt_3.png	D:/webtk/web/webminhthuan.com/images/bg_gt_3.png	(from https://webminhthuan.com/)
13:10:56	13833/13833	---M--	200	added ('OK')	image/png	etag:%225dfb712f-3609%22	https://webminhthuan.com/images/dathongbaobct.png	D:/webtk/web/webminhthuan.com/images/dathongbaobct.png	(from https://webminhthuan.com/)
13:10:56	1729/1729	---M--	200	added ('OK')	image/png	etag:%225d58fdcd-6c1%22	https://webminhthuan.com/images/ph11.png	D:/webtk/web/webminhthuan.com/images/ph11.png	(from https://webminhthuan.com/)
13:10:56	6540/6540	---M--	200	added ('OK')	image/png	etag:%225d590371-198c%22	https://webminhthuan.com/images/skysuport.png	D:/webtk/web/webminhthuan.com/images/skysuport.png	(from https://webminhthuan.com/)
13:10:56	2538/2538	---M--	200	added ('OK')	image/png	etag:%225c03eb1e-9ea%22	https://webminhthuan.com/images/support1.png	D:/webtk/web/webminhthuan.com/images/support1.png	(from https://webminhthuan.com/)
13:10:56	1300/1300	---M--	200	added ('OK')	image/png	etag:%225d590373-514%22	https://webminhthuan.com/images/support3.png	D:/webtk/web/webminhthuan.com/images/support3.png	(from https://webminhthuan.com/)
13:10:57	31019/31019	---MCZ	200	added ('OK')	text/css	etag:W/%225d592791-792b%22	https://webminhthuan.com/apps/font-awesome-4.7.0/css/font-awesome.min.css	D:/webtk/web/webminhthuan.com/apps/font-awesome-4.7.0/css/font-awesome.min.css	(from https://webminhthuan.com/)
13:10:57	86927/86927	---MCZ	200	added ('OK')	application/javascript	etag:W/%225b758b7a-1538f%22	https://webminhthuan.com/apps/js_css/jquery.min.js	D:/webtk/web/webminhthuan.com/apps/js_css/jquery.min.js	(from https://webminhthuan.com/)
13:10:57	10813/10813	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f6885c7-2a3d%22	https://webminhthuan.com/apps/js_css/java.js	D:/webtk/web/webminhthuan.com/apps/js_css/java.js	(from https://webminhthuan.com/)
13:10:57	7235/7235	---MCZ	200	added ('OK')	application/javascript	etag:W/%225df85f5a-1c43%22	https://webminhthuan.com/apps/lazyload/lazysizes.min.js	D:/webtk/web/webminhthuan.com/apps/lazyload/lazysizes.min.js	(from https://webminhthuan.com/)
13:10:58	226/226	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Aug%202021%2006:10:58%20GMT	https://webminhthuan.com/c	D:/webtk/web/webminhthuan.com/c	(from https://connect.facebook.net/en_US/fbevents.js)
13:10:58	226/226	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Aug%202021%2006:10:58%20GMT	https://webminhthuan.com/b	D:/webtk/web/webminhthuan.com/b	(from https://connect.facebook.net/en_US/fbevents.js)
13:10:58	226/226	---M--	302	error ('Found')	text/html	date:Tue,%2010%20Aug%202021%2006:10:59%20GMT	https://webminhthuan.com/POST	D:/webtk/web/webminhthuan.com/POST	(from https://connect.facebook.net/en_US/fbevents.js)
13:11:00	142118/142118	---M-Z	200	added ('OK')	text/html	date:Tue,%2010%20Aug%202021%2006:11:00%20GMT	https://webminhthuan.com/mau-website-0.html	D:/webtk/web/webminhthuan.com/mau-website-0.html	(from https://webminhthuan.com/thiet-ke-web.html)
13:11:00	2439/2439	---M--	200	added ('OK')	image/png	etag:%225b7679c9-987%22	https://webminhthuan.com/images/fptlogo.png	D:/webtk/web/webminhthuan.com/images/fptlogo.png	(from https://webminhthuan.com/thiet-ke-web.html)
13:11:00	116422/116422	---M--	200	added ('OK')	image/gif	etag:%225dfb810f-1c6c6%22	https://webminhthuan.com/images/load.gif	D:/webtk/web/webminhthuan.com/images/load.gif	(from https://webminhthuan.com/mau-website-29.html)
13:11:00	18699/18699	---M--	200	added ('OK')	image/jpeg	date:Mon,%2026%20Jul%202021%2008:27:41%20GMT	https://websitere.vn/files/sanpham/3207/300_1/jpg/baovetayson-com_300x300.jpg	D:/webtk/web/websitere.vn/files/sanpham/3207/300_1/jpg/baovetayson-com_300x300.jpg	(from https://webminhthuan.com/mau-website-29.html)
13:11:01	17017/17017	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jan%202021%2003:22:10%20GMT	https://websitere.vn/files/sanpham/3061/300_1/jpg/baoveliemchinh24h-com_300x300.jpg	D:/webtk/web/websitere.vn/files/sanpham/3061/300_1/jpg/baoveliemchinh24h-com_300x300.jpg	(from https://webminhthuan.com/mau-website-29.html)
13:11:01	20575/20575	---M--	200	added ('OK')	image/jpeg	date:Thu,%2014%20May%202020%2009:45:11%20GMT	https://websitere.vn/files/sanpham/2619/300_1/jpg/security307-com_300x300.jpg	D:/webtk/web/websitere.vn/files/sanpham/2619/300_1/jpg/security307-com_300x300.jpg	(from https://webminhthuan.com/mau-website-29.html)
13:11:01	20853/20853	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Aug%202019%2008:54:56%20GMT	https://websitere.vn/files/sanpham/2340/300_1/jpg/dichvuchatluongcaolonghai-vn_300x300.jpg	D:/webtk/web/websitere.vn/files/sanpham/2340/300_1/jpg/dichvuchatluongcaolonghai-vn_300x300.jpg	(from https://webminhthuan.com/mau-website-29.html)
13:11:01	16662/16662	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Aug%202018%2002:43:27%20GMT	https://websitere.vn/files/sanpham/1814/300_1/jpg/baovenhatan-com_300x300.jpg	D:/webtk/web/websitere.vn/files/sanpham/1814/300_1/jpg/baovenhatan-com_300x300.jpg	(from https://webminhthuan.com/mau-website-29.html)
13:11:01	81216/81216	---M--	200	added ('OK')	image/png	date:Mon,%2020%20Nov%202017%2010:16:31%20GMT	https://websitere.vn/files/sanpham/1645/300_1/png/vnthanglongsecurity-com_300x300.png	D:/webtk/web/websitere.vn/files/sanpham/1645/300_1/png/vnthanglongsecurity-com_300x300.png	(from https://webminhthuan.com/mau-website-29.html)
13:11:02	95721/95721	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jun%202017%2005:17:09%20GMT	https://websitere.vn/files/sanpham/1543/300_1/png/baovethienlonglongan-com_300x300.png	D:/webtk/web/websitere.vn/files/sanpham/1543/300_1/png/baovethienlonglongan-com_300x300.png	(from https://webminhthuan.com/mau-website-29.html)
13:11:02	98857/98857	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Feb%202017%2004:43:10%20GMT	https://websitere.vn/files/sanpham/1427/300_1/png/viethanthanglong-com_300x300.png	D:/webtk/web/websitere.vn/files/sanpham/1427/300_1/png/viethanthanglong-com_300x300.png	(from https://webminhthuan.com/mau-website-29.html)
13:11:03	120521/120521	---M--	200	added ('OK')	image/png	date:Thu,%2015%20Jun%202017%2005:17:09%20GMT	https://websitere.vn/files/sanpham/1542/300_1/png/baovesaigon-com-vn_300x300.png	D:/webtk/web/websitere.vn/files/sanpham/1542/300_1/png/baovesaigon-com-vn_300x300.png	(from https://webminhthuan.com/mau-website-29.html)
13:11:03	44160/44160	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20May%202016%2007:05:51%20GMT	https://websitere.vn/files/sanpham/1218/300_1/jpg/baovenhd-com_300x300.jpg	D:/webtk/web/websitere.vn/files/sanpham/1218/300_1/jpg/baovenhd-com_300x300.jpg	(from https://webminhthuan.com/mau-website-29.html)
13:11:03	65766/65766	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Dec%202015%2010:50:17%20GMT	https://websitere.vn/files/sanpham/1079/300_1/jpg/matbaocctv-com_300x300.jpg	D:/webtk/web/websitere.vn/files/sanpham/1079/300_1/jpg/matbaocctv-com_300x300.jpg	(from https://webminhthuan.com/mau-website-29.html)
13:11:03	50165/50165	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Dec%202015%2010:50:17%20GMT	https://websitere.vn/files/sanpham/1078/300_1/jpg/esvietnam-vn_300x300.jpg	D:/webtk/web/websitere.vn/files/sanpham/1078/300_1/jpg/esvietnam-vn_300x300.jpg	(from https://webminhthuan.com/mau-website-29.html)
13:11:03	52966/52966	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Dec%202015%2010:50:17%20GMT	https://websitere.vn/files/sanpham/1077/300_1/jpg/baoveduonggia-com_300x300.jpg	D:/webtk/web/websitere.vn/files/sanpham/1077/300_1/jpg/baoveduonggia-com_300x300.jpg	(from https://webminhthuan.com/mau-website-29.html)
13:11:03	72054/72054	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Dec%202015%2010:52:37%20GMT	https://websitere.vn/files/sanpham/980/300_1/jpg/mrsecurity-vn_300x300.jpg	D:/webtk/web/websitere.vn/files/sanpham/980/300_1/jpg/mrsecurity-vn_300x300.jpg	(from https://webminhthuan.com/mau-website-29.html)
13:11:04	66127/66127	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Dec%202015%2010:51:59%20GMT	https://websitere.vn/files/sanpham/733/300_1/jpg/thanhlonghaivn-com_300x300.jpg	D:/webtk/web/websitere.vn/files/sanpham/733/300_1/jpg/thanhlonghaivn-com_300x300.jpg	(from https://webminhthuan.com/mau-website-29.html)
13:11:04	92987/92987	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Dec%202015%2010:51:02%20GMT	https://websitere.vn/files/sanpham/348/300_1/jpg/ws12437-dangnhanhonline-com_300x300.jpg	D:/webtk/web/websitere.vn/files/sanpham/348/300_1/jpg/ws12437-dangnhanhonline-com_300x300.jpg	(from https://webminhthuan.com/mau-website-29.html)
13:11:04	82171/82171	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Dec%202015%2010:51:02%20GMT	https://websitere.vn/files/sanpham/347/300_1/jpg/baoveanninhquocteantoan-com_300x300.jpg	D:/webtk/web/websitere.vn/files/sanpham/347/300_1/jpg/baoveanninhquocteantoan-com_300x300.jpg	(from https://webminhthuan.com/mau-website-29.html)
13:11:04	84149/84149	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Dec%202015%2010:52:26%20GMT	https://websitere.vn/files/sanpham/9/300_1/jpg/mau-thiet-ke-web-0223_300x300.jpg	D:/webtk/web/websitere.vn/files/sanpham/9/300_1/jpg/mau-thiet-ke-web-0223_300x300.jpg	(from https://webminhthuan.com/mau-website-29.html)
13:11:05	102893/102893	---M--	200	added ('OK')	image/jpeg	date:Thu,%2010%20Dec%202015%2010:52:11%20GMT	https://websitere.vn/files/sanpham/8/300_1/jpg/mau-thiet-ke-web-0224_300x300.jpg	D:/webtk/web/websitere.vn/files/sanpham/8/300_1/jpg/mau-thiet-ke-web-0224_300x300.jpg	(from https://webminhthuan.com/mau-website-29.html)
